config,case_id,WT_dice,WT_hd95,WT_sensitivity,WT_specificity,TC_dice,TC_hd95,TC_sensitivity,TC_specificity,ET_dice,ET_hd95,ET_sensitivity,ET_specificity
baseline_unet,BraTS2021_01037,0.9199536615267252,5.477225575051661,0.9508129388242224,0.9962538718396725,0.7669861051229301,9.433981132056603,0.686075445406589,0.998989509659379,0.6978373547821346,4.0,0.7045110068567304,0.9989420891494363
baseline_unet,BraTS2021_00791,0.9395829692268598,4.242640687119285,0.8984432246204476,0.9994254265138731,0.9237956929662701,5.385164807134504,0.9351244704926595,0.9988121415479065,0.9240717087857814,2.0,0.8745817593092283,0.9997823637656201
baseline_unet,BraTS2021_01042,0.9477901167785828,3.0,0.9692116463406698,0.9964645663378999,0.8332084123276459,8.54400374531753,0.8588906866398822,0.9967211553245727,0.7566505924060987,3.3166247903554,0.9524824120603015,0.9959034104734332
baseline_unet,BraTS2021_00557,0.9585589028300123,2.0,0.9921770277100226,0.9990430281308732,0.8600296376137678,3.1622776601683795,0.8986486486486487,0.9996374733010298,0.8396472238941707,1.7320508075688772,0.7944244263227764,0.9998623178312817
baseline_unet,BraTS2021_00506,0.9087526549427624,8.54400374531753,0.9959335779982783,0.9959238554135103,0.8815359752197893,11.313708498984761,0.8711094106100178,0.9985191555862784,0.7874839562837161,4.58257569495584,0.852972153178582,0.9982735501523468
baseline_unet,BraTS2021_01314,0.9441125977214113,2.23606797749979,0.9447560092570244,0.9988447921625508,0.42754484826848194,10.488088481701515,0.8497739416358405,0.9970593370172658,0.22911169746637838,13.760340730624133,0.1734931734931735,0.9997089881455298
baseline_unet,BraTS2021_00733,0.93919844301885,8.94427190999916,0.9555571852884016,0.9982771476088185,0.8739076514869294,10.04987562112089,0.8060706020057993,0.9996182633924833,0.8663237229336851,1.7320508075688772,0.8768768768768769,0.9992040992677713
baseline_unet,BraTS2021_01662,0.9146641475271523,4.242640687119285,0.9876110331930809,0.9949537798927249,0.9320346713071578,5.0990195135927845,0.9039079871386752,0.9993099756700016,0.88678286346395,2.0,0.8690123926991474,0.999049892726367
baseline_unet,BraTS2021_00124,0.8656203105578494,13.892443989449804,0.7634161857590767,0.9999781809393161,0.9140007176827415,5.196152422706632,0.8685330501817178,0.9989810383450346,0.6043869658935764,11.74734012447073,0.9165747981028073,0.9882677556307311
baseline_unet,BraTS2021_01162,0.8706148494355718,5.0990195135927845,0.858605332502673,0.9963719991766011,0.8855745613067081,14.739221029353928,0.8866536689117335,0.9993163680278957,0.8651414962887559,3.605551275463989,0.8515286020647349,0.9993866264165309
baseline_unet,BraTS2021_00419,0.7695519235731061,12.36931687685298,0.9734389561975769,0.995096235555906,0.8326605927814977,49.25037249861058,0.9322143318269851,0.9993535752834601,0.6889317781346905,48.52164440581263,0.919167039856695,0.9990908666057318
baseline_unet,BraTS2021_00599,0.9612118855971685,2.0,0.9746895550737362,0.9980967302112678,0.9237290665394136,3.0,0.9509234504163978,0.9989048907088409,0.8967547022709351,2.23606797749979,0.924523752109959,0.9989367319762231
baseline_unet,BraTS2021_01536,0.8676568699744832,5.0990195135927845,0.9912150507441133,0.9960193555369791,0.7056116925311007,6.6332495807108,0.7256448320653183,0.9990396553199435,0.6683260734390689,3.605551275463989,0.5131390348781654,0.9999873827501793
baseline_unet,BraTS2021_00581,0.9319149534155183,4.242640687119285,0.95790842120468,0.995630177314455,0.919300199545285,13.287150385043539,0.9305275024660623,0.9981116943646499,0.8995443247722664,2.0,0.9215719560327632,0.9981194034712729
nnunet_style,BraTS2021_00583,0.9585403090191503,2.8284271247461903,0.9375422246636234,0.999242112762739,0.9228313865797443,3.7416573867739413,0.8780788999399239,0.9996260150349966,0.8734583361539654,2.8284271247461903,0.8244690367265571,0.999382659172579
nnunet_style,BraTS2021_00310,0.932546187808665,2.8284271247461903,0.9539015482742658,0.9973372600277511,0.9548189073051347,2.0,0.9606995376416193,0.9991385287071687,0.8780125355034238,2.23606797749979,0.913333998204847,0.9980354124021956
nnunet_style,BraTS2021_00472,0.889377070141746,4.123105625617661,0.8127159726538222,0.9996889150405683,0.8840796019903702,3.3166247903554,0.80037033329997,0.9999475905188436,0.7715577732742266,3.0,0.6662477558348294,0.9998273112488993
nnunet_style,BraTS2021_01230,0.7993201408283774,11.789826122551595,0.9434917602101743,0.9978844597767627,0.8463294639703967,3.3166247903554,0.8757569707859186,0.9992957468867877,0.6344804728518231,2.8284271247461903,0.6187910785475703,0.9992563920936536
nnunet_style,BraTS2021_00222,0.9473305670817501,1.4142135623730951,0.9762814299560978,0.9996193311228274,0.7571625555422528,3.9483314773547766,0.9391866210566324,0.999636833216228,0.82962394474617,2.0,0.8442014837953924,0.9998753786742585
nnunet_style,BraTS2021_00520,0.8890239858517862,4.47213595499958,0.9801364854984158,0.9975043892990377,0.9727277361473583,1.0,0.9901411374014114,0.9998819705763377,0.9062311860332162,1.4142135623730951,0.9589106545628284,0.999735208741542
nnunet_style,BraTS2021_00327,0.9549258769059918,1.4142135623730951,0.985628097830503,0.9977981332172042,0.9066200086287651,4.123105625617661,0.9809138530159224,0.9990192096464401,0.9235167977128471,5.0,0.9420342690484871,0.9994765342508671
nnunet_style,BraTS2021_01416,0.9313303805657817,3.0,0.9040468172031138,0.9973703204673,0.7886638555244332,9.848857801796104,0.6893422558938228,0.9980250909752661,0.8485478958433266,14.594519519326424,0.9120060860343954,0.9968410762473151
nnunet_style,BraTS2021_00099,0.866881819212287,6.4031242374328485,0.8655651386638712,0.9966343363600912,0.9510338469644382,4.58257569495584,0.9723164754672268,0.999597617536815,0.8772350318782549,1.4142135623730951,0.9054027310508609,0.9995210459282637
nnunet_style,BraTS2021_00511,0.9496369964108397,2.0,0.9646259557188223,0.9985359136745663,0.977624295100655,1.0,0.9746492675881989,0.9998214572103203,0.9158492514199384,1.0,0.9320653601639258,0.9995320693098843
